TripID,TimestampUTC,Longitude,Latitude,TripFlag
88700001,2015-08-25 07:39:27,-157.496782712023,25.7269333750201,0
88700001,2015-08-25 07:42:27,-157.496304097841,25.7274508695703,0
88700001,2015-08-25 07:45:27,-157.495781706566,25.7279673913194,0
88700001,2015-08-25 07:48:27,-157.495230456627,25.7284781413437,0
88700001,2015-08-25 07:51:27,-157.494964543531,25.7288430597926,0
88700001,2015-08-25 07:54:27,-157.494473228461,25.7293517935437,0
88700001,2015-08-25 07:57:27,-157.49400684263,25.7298962772366,0
88700001,2015-08-25 08:00:27,-157.493561559452,25.73047508609,0
88700001,2015-08-25 08:03:27,-157.493140299203,25.7309982555062,0
88700001,2015-08-25 08:06:27,-157.49268401124,25.7315290761885,0
88700001,2015-08-25 08:09:27,-157.492221114497,25.7320224620725,0
88700001,2015-08-25 08:12:27,-157.491687674438,25.7325510001827,0
88700001,2015-08-25 08:15:27,-157.491181261335,25.7330615381967,0
88700001,2015-08-25 08:18:27,-157.490531941273,25.7337548807541,0
88700001,2015-08-25 08:21:27,-157.489960815751,25.7343169784579,0
88700001,2015-08-25 08:24:27,-157.48944877774,25.7348226741017,0
88700001,2015-08-25 08:27:27,-157.488961783232,25.7353807392875,0
88700001,2015-08-25 08:30:27,-157.488494092997,25.7359495218909,0
88700001,2015-08-25 08:33:27,-157.488002625682,25.7365130001979,0
88700001,2015-08-25 08:36:27,-157.487485859363,25.7370523480502,0
88700001,2015-08-25 08:39:27,-157.48696346804,25.7375633208839,0
88700001,2015-08-25 08:42:27,-157.486432680032,25.7380685274234,0
88700001,2015-08-25 08:45:27,-157.485888649351,25.7385715245947,0
88700001,2015-08-25 08:48:27,-157.485322033528,25.7391344024567,0
88700001,2015-08-25 08:51:27,-157.484918377274,25.7396436885494,0
88700001,2015-08-25 08:54:27,-157.487500914804,25.7397543830649,0
88700001,2015-08-25 08:57:27,-157.493013508845,25.7392396480253,0
88700001,2015-08-25 09:00:27,-157.497469802861,25.7368411923489,0
88700001,2015-08-25 09:03:27,-157.501774203543,25.7347449177475,0
88700001,2015-08-25 09:06:27,-157.506784075882,25.7342014194277,0
88700001,2015-08-25 09:09:27,-157.511219911627,25.7322650213854,0
88700001,2015-08-25 09:12:27,-157.51541022757,25.7306230907838,0
88700001,2015-08-25 09:15:27,-157.51884800537,25.7294232391292,0
88700001,2015-08-25 09:18:27,-157.522432440094,25.7278871142213,0
88700001,2015-08-25 09:21:27,-157.524799441928,25.7241439440552,0
88700001,2015-08-25 09:24:27,-157.525681945771,25.7211854192554,0
88700001,2015-08-25 09:27:27,-157.527850275358,25.7214844645827,0
88700001,2015-08-25 09:30:27,-157.530650638178,25.7223125431156,0
88700001,2015-08-25 09:33:27,-157.533246090269,25.7217519680288,0
88700001,2015-08-25 09:36:27,-157.533531495835,25.7222430818364,0
88700001,2015-08-25 09:39:27,-157.531676565682,25.7201634599841,0
88700001,2015-08-25 09:42:27,-157.53025862288,25.7184329137826,0
88700001,2015-08-25 09:45:27,-157.529744454983,25.7157058646194,0
88700001,2015-08-25 09:48:27,-157.530664886723,25.7110647837214,0
88700001,2015-08-25 09:51:27,-157.532050034546,25.7066842954991,0
88700001,2015-08-25 09:54:27,-157.531376465384,25.7075707027962,0
88700001,2015-08-25 09:57:27,-157.532518343908,25.7093793949601,0
88700001,2015-08-25 10:00:27,-157.530006987472,25.7096452423854,0
88700001,2015-08-25 10:03:27,-157.529727136469,25.7101385436109,0
88700001,2015-08-25 10:06:27,-157.531445200882,25.7103012045106,0
88700001,2015-08-25 10:09:27,-157.532877795444,25.710022865766,0
88700001,2015-08-25 10:12:27,-157.532970160057,25.7090666432352,0
88700001,2015-08-25 10:15:27,-157.534402032738,25.7097885986134,0
88700001,2015-08-25 10:18:27,-157.536648004941,25.7087301493893,0
88700001,2015-08-25 10:21:27,-157.538565237227,25.7067454445425,0
88700001,2015-08-25 10:24:27,-157.542182493124,25.7079889701354,0
88700001,2015-08-25 10:27:27,-157.545395467436,25.7084575303373,0
88700001,2015-08-25 10:30:27,-157.546916113833,25.7084574325132,0
